"x" "y" "z"
98 0.7375 1.16666666666667
98 0.7625 1.5
98 0.7875 1
98 0.8125 1.83333333333333
98 0.8375 2
98 0.8625 2.83333333333333
98 0.8875 3.83333333333333
98 0.9125 4.83333333333333
98 0.9375 4.33333333333333
98 0.9625 4.66666666666667
98 0.9875 6
98 1.0125 8
98 1.0375 9.16666666666667
98 1.0625 13.8333333333333
98 1.0875 12.1666666666667
98 1.1125 11.6666666666667
98 1.1375 14
98 1.1625 10.5
98 1.1875 11.6666666666667
98 1.2125 10.3333333333333
98 1.2375 11.3333333333333
98 1.2625 10.5
98 1.2875 8.33333333333333
98 1.3125 7.83333333333333
98 1.3375 5.83333333333333
98 1.3625 3.83333333333333
98 1.3875 2.66666666666667
98 1.4125 2.33333333333333
98 1.4375 2.33333333333333
98 1.4625 2.66666666666667
98 1.4875 1.83333333333333
98 1.5125 2.33333333333333
98 1.5375 1.16666666666667
98 1.5625 2
98 1.5875 1
98 1.6125 2.5
98 1.6375 2
98 1.6625 2.16666666666667
98 1.6875 1.66666666666667
98 1.7125 2.5
98 1.7375 0.833333333333333
98 1.7625 0.5
98 1.7875 1.33333333333333
98 1.8125 0.666666666666667
98 1.8375 0.166666666666667
98 1.8625 0.5
98 1.8875 0.666666666666667
98 1.9125 0.333333333333333
98 1.9375 0.333333333333333
98 1.9625 0.166666666666667
98 1.9875 0.166666666666667
105 0.0125 0
105 0.0375 0
105 0.0625 0
105 0.0875 0
105 0.1125 0.666666666666667
105 0.1375 3.33333333333333
105 0.1625 7.66666666666667
105 0.1875 11.6666666666667
105 0.2125 13.3333333333333
105 0.2375 18.6666666666667
105 0.2625 25
105 0.2875 41.8333333333333
105 0.3125 79
105 0.3375 161.333333333333
105 0.3625 248.666666666667
105 0.3875 238.666666666667
105 0.4125 112.666666666667
105 0.4375 31.6666666666667
105 0.4625 8.83333333333333
105 0.4875 4.16666666666667
105 0.5125 2.83333333333333
105 0.5375 1.33333333333333
105 0.5625 1.5
105 0.5875 1.33333333333333
105 0.6125 1.16666666666667
105 0.6375 1.33333333333333
105 0.6625 1
105 0.6875 0.833333333333333
105 0.7125 1
105 0.7375 1.66666666666667
105 0.7625 0.833333333333333
105 0.7875 0.666666666666667
105 0.8125 1.33333333333333
105 0.8375 1.33333333333333
105 0.8625 2.33333333333333
105 0.8875 3
105 0.9125 2.5
105 0.9375 4.16666666666667
105 0.9625 3.83333333333333
105 0.9875 4.66666666666667
105 1.0125 6
105 1.0375 7
105 1.0625 10.8333333333333
105 1.0875 8.66666666666667
105 1.1125 13.5
105 1.1375 11.3333333333333
105 1.1625 12.8333333333333
105 1.1875 13.5
105 1.2125 14.8333333333333
105 1.2375 13.8333333333333
105 1.2625 13.1666666666667
105 1.2875 10.6666666666667
105 1.3125 8.66666666666667
105 1.3375 4.83333333333333
105 1.3625 8
105 1.3875 4.33333333333333
105 1.4125 4.5
105 1.4375 2.66666666666667
105 1.4625 2.16666666666667
105 1.4875 2.66666666666667
105 1.5125 2
105 1.5375 2.16666666666667
105 1.5625 1.33333333333333
105 1.5875 2.66666666666667
105 1.6125 1.5
105 1.6375 1.83333333333333
105 1.6625 1.66666666666667
105 1.6875 1.83333333333333
105 1.7125 1.5
105 1.7375 1
105 1.7625 1.33333333333333
105 1.7875 0.166666666666667
105 1.8125 1.5
105 1.8375 0.666666666666667
105 1.8625 0
105 1.8875 0.5
105 1.9125 0
105 1.9375 0.333333333333333
105 1.9625 0.333333333333333
105 1.9875 0.333333333333333
127 0.0125 0
127 0.0375 0
127 0.0625 0
127 0.0875 0
127 0.1125 0
127 0.1375 2.16666666666667
127 0.1625 6.83333333333333
127 0.1875 12.5
127 0.2125 20.8333333333333
127 0.2375 37.8333333333333
127 0.2625 60.3333333333333
127 0.2875 95
127 0.3125 145.166666666667
127 0.3375 191.333333333333
127 0.3625 174.166666666667
127 0.3875 111.5
127 0.4125 62.8333333333333
127 0.4375 41
127 0.4625 27.3333333333333
127 0.4875 16.5
127 0.5125 10.3333333333333
127 0.5375 4.16666666666667
127 0.5625 2.33333333333333
127 0.5875 2.5
127 0.6125 1.83333333333333
127 0.6375 0.333333333333333
127 0.6625 0.666666666666667
127 0.6875 0.666666666666667
127 0.7125 1.16666666666667
127 0.7375 1
127 0.7625 0.333333333333333
127 0.7875 0.666666666666667
127 0.8125 1
127 0.8375 2
127 0.8625 1.16666666666667
127 0.8875 1.5
127 0.9125 2.33333333333333
127 0.9375 1.66666666666667
127 0.9625 3.16666666666667
127 0.9875 4.5
127 1.0125 3.33333333333333
127 1.0375 6.66666666666667
127 1.0625 8.33333333333333
127 1.0875 7.5
127 1.1125 9.16666666666667
127 1.1375 10.1666666666667
127 1.1625 14.3333333333333
127 1.1875 14.1666666666667
127 1.2125 16.1666666666667
127 1.2375 12.5
127 1.2625 15.1666666666667
127 1.2875 9.33333333333333
127 1.3125 8.33333333333333
127 1.3375 8.16666666666667
127 1.3625 8
127 1.3875 6.5
127 1.4125 5.66666666666667
127 1.4375 3.5
127 1.4625 2.5
127 1.4875 1
127 1.5125 2.66666666666667
127 1.5375 2.83333333333333
127 1.5625 1.83333333333333
127 1.5875 1.83333333333333
127 1.6125 1.5
127 1.6375 1.66666666666667
127 1.6625 1.83333333333333
127 1.6875 1.33333333333333
127 1.7125 1.5
127 1.7375 1
127 1.7625 1.33333333333333
127 1.7875 0.5
127 1.8125 0.333333333333333
127 1.8375 0.5
127 1.8625 0
127 1.8875 0.333333333333333
127 1.9125 0.166666666666667
127 1.9375 0.166666666666667
127 1.9625 0.166666666666667
127 1.9875 0
133 0.0125 0
133 0.0375 0
133 0.0625 0
133 0.0875 0
133 0.1125 1
133 0.1375 5.16666666666667
133 0.1625 11.5
133 0.1875 16.6666666666667
133 0.2125 22
133 0.2375 33.5
133 0.2625 47.8333333333333
133 0.2875 89.6666666666667
133 0.3125 139.333333333333
133 0.3375 191
133 0.3625 184.5
133 0.3875 119.333333333333
133 0.4125 65.5
133 0.4375 43.8333333333333
133 0.4625 26.3333333333333
133 0.4875 21.5
133 0.5125 19.3333333333333
133 0.5375 10
133 0.5625 7.33333333333333
133 0.5875 4.16666666666667
133 0.6125 2.83333333333333
133 0.6375 2.16666666666667
133 0.6625 0.5
133 0.6875 1
133 0.7125 1.16666666666667
133 0.7375 1
133 0.7625 0.833333333333333
133 0.7875 1.33333333333333
133 0.8125 2
133 0.8375 0.666666666666667
133 0.8625 1.16666666666667
133 0.8875 1.5
133 0.9125 0.666666666666667
133 0.9375 2
133 0.9625 3
133 0.9875 3.66666666666667
133 1.0125 5.66666666666667
133 1.0375 6.33333333333333
133 1.0625 4.83333333333333
133 1.0875 7.66666666666667
133 1.1125 10.8333333333333
133 1.1375 11.6666666666667
133 1.1625 11
133 1.1875 14.3333333333333
133 1.2125 16
133 1.2375 13.5
133 1.2625 14.5
133 1.2875 13.1666666666667
133 1.3125 7.83333333333333
133 1.3375 10.6666666666667
133 1.3625 7.83333333333333
133 1.3875 5.33333333333333
133 1.4125 4.66666666666667
133 1.4375 3.5
133 1.4625 4.33333333333333
133 1.4875 3.16666666666667
133 1.5125 2
133 1.5375 0.5
133 1.5625 3.5
133 1.5875 1.66666666666667
133 1.6125 1.66666666666667
133 1.6375 0.833333333333333
133 1.6625 1
133 1.6875 0.833333333333333
133 1.7125 0.166666666666667
133 1.7375 0.5
133 1.7625 0.166666666666667
133 1.7875 0.166666666666667
133 1.8125 0.333333333333333
133 1.8375 0.333333333333333
133 1.8625 0.666666666666667
133 1.8875 0.333333333333333
133 1.9125 0.166666666666667
133 1.9375 0
133 1.9625 0.166666666666667
133 1.9875 0.333333333333333
140 0.0125 0
140 0.0375 0
140 0.0625 0
140 0.0875 0
140 0.1125 0
140 0.1375 7
140 0.1625 13
140 0.1875 16.5
140 0.2125 20.8333333333333
140 0.2375 32
140 0.2625 48.8333333333333
140 0.2875 82
140 0.3125 130.166666666667
140 0.3375 194.833333333333
140 0.3625 224.333333333333
140 0.3875 189.833333333333
140 0.4125 90.6666666666667
140 0.4375 49
140 0.4625 27.8333333333333
140 0.4875 22.5
140 0.5125 20.1666666666667
140 0.5375 12.8333333333333
140 0.5625 8.33333333333333
140 0.5875 6.16666666666667
140 0.6125 5.33333333333333
140 0.6375 2.83333333333333
140 0.6625 1.66666666666667
140 0.6875 1.5
140 0.7125 0.666666666666667
140 0.7375 0.833333333333333
140 0.7625 1
140 0.7875 1
140 0.8125 0.666666666666667
140 0.8375 1.66666666666667
140 0.8625 2.16666666666667
140 0.8875 2.16666666666667
140 0.9125 1.66666666666667
140 0.9375 1.5
140 0.9625 1.33333333333333
140 0.9875 4
140 1.0125 3.16666666666667
140 1.0375 7.33333333333333
140 1.0625 6.5
140 1.0875 7.16666666666667
140 1.1125 9.83333333333333
140 1.1375 11.5
140 1.1625 11.5
140 1.1875 14.8333333333333
140 1.2125 12.6666666666667
140 1.2375 15.3333333333333
140 1.2625 12.3333333333333
140 1.2875 12.6666666666667
140 1.3125 10.3333333333333
140 1.3375 10.3333333333333
140 1.3625 7.66666666666667
140 1.3875 7.16666666666667
140 1.4125 4.66666666666667
140 1.4375 4.83333333333333
140 1.4625 3
140 1.4875 3.33333333333333
140 1.5125 1.66666666666667
140 1.5375 2
140 1.5625 1.33333333333333
140 1.5875 2.66666666666667
140 1.6125 1
140 1.6375 1.66666666666667
140 1.6625 1.83333333333333
140 1.6875 1.16666666666667
140 1.7125 1.5
140 1.7375 1.5
140 1.7625 1
140 1.7875 0.5
140 1.8125 0.166666666666667
140 1.8375 0.666666666666667
140 1.8625 0.5
140 1.8875 0.666666666666667
140 1.9125 0.166666666666667
140 1.9375 0
140 1.9625 0.333333333333333
140 1.9875 0.333333333333333
147 0.0125 0
147 0.0375 0
147 0.0625 0
147 0.0875 0
147 0.1125 0.166666666666667
147 0.1375 6
147 0.1625 15.3333333333333
147 0.1875 30.5
147 0.2125 45.6666666666667
147 0.2375 68.5
147 0.2625 119.333333333333
147 0.2875 191.666666666667
147 0.3125 282.833333333333
147 0.3375 285.833333333333
147 0.3625 198
147 0.3875 81.6666666666667
147 0.4125 39.3333333333333
147 0.4375 27.3333333333333
147 0.4625 22.1666666666667
147 0.4875 17.3333333333333
147 0.5125 12.8333333333333
147 0.5375 8.16666666666667
147 0.5625 5
147 0.5875 6.16666666666667
147 0.6125 3.33333333333333
147 0.6375 2.5
147 0.6625 2.16666666666667
147 0.6875 1.5
147 0.7125 1.33333333333333
147 0.7375 1.5
147 0.7625 1
147 0.7875 0.833333333333333
147 0.8125 0.5
147 0.8375 1.66666666666667
147 0.8625 1.16666666666667
147 0.8875 1.33333333333333
147 0.9125 2.33333333333333
147 0.9375 2.16666666666667
147 0.9625 4.16666666666667
147 0.9875 4.83333333333333
147 1.0125 5
147 1.0375 5
147 1.0625 6.16666666666667
147 1.0875 8.33333333333333
147 1.1125 8.16666666666667
147 1.1375 14
147 1.1625 11.8333333333333
147 1.1875 12.3333333333333
147 1.2125 13.1666666666667
147 1.2375 11.6666666666667
147 1.2625 12.3333333333333
147 1.2875 14
147 1.3125 10.1666666666667
147 1.3375 9.16666666666667
147 1.3625 6
147 1.3875 6.83333333333333
147 1.4125 5.16666666666667
147 1.4375 4.16666666666667
147 1.4625 2.83333333333333
147 1.4875 2.33333333333333
147 1.5125 2.83333333333333
147 1.5375 2.5
147 1.5625 2
147 1.5875 0.833333333333333
147 1.6125 2.5
147 1.6375 1.33333333333333
147 1.6625 1.16666666666667
147 1.6875 1.5
147 1.7125 1.16666666666667
147 1.7375 0.833333333333333
147 1.7625 0.5
147 1.7875 0.666666666666667
147 1.8125 0.333333333333333
147 1.8375 0.166666666666667
147 1.8625 0.333333333333333
147 1.8875 0
147 1.9125 0.5
147 1.9375 0
147 1.9625 0.5
147 1.9875 0.166666666666667
154 0.0125 0
154 0.0375 0
154 0.0625 0
154 0.0875 0
154 0.1125 0
154 0.1375 3.16666666666667
154 0.1625 10.5
154 0.1875 25.1666666666667
154 0.2125 64.8333333333333
154 0.2375 118
154 0.2625 167.666666666667
154 0.2875 173.5
154 0.3125 119.666666666667
154 0.3375 61.8333333333333
154 0.3625 27.6666666666667
154 0.3875 24.1666666666667
154 0.4125 15.3333333333333
154 0.4375 13
154 0.4625 8.33333333333333
154 0.4875 6.5
154 0.5125 6.16666666666667
154 0.5375 4.16666666666667
154 0.5625 3.83333333333333
154 0.5875 2.83333333333333
154 0.6125 1.5
154 0.6375 2.16666666666667
154 0.6625 2.16666666666667
154 0.6875 1.33333333333333
154 0.7125 2
154 0.7375 0.833333333333333
154 0.7625 1.33333333333333
154 0.7875 2
154 0.8125 2.33333333333333
154 0.8375 2.66666666666667
154 0.8625 3.5
154 0.8875 5
154 0.9125 3
154 0.9375 3.33333333333333
154 0.9625 6.66666666666667
154 0.9875 9.5
154 1.0125 7.5
154 1.0375 8.83333333333333
154 1.0625 11
154 1.0875 14.6666666666667
154 1.1125 14.3333333333333
154 1.1375 10.5
154 1.1625 12.3333333333333
154 1.1875 10.6666666666667
154 1.2125 9.16666666666667
154 1.2375 8.33333333333333
154 1.2625 9
154 1.2875 5
154 1.3125 4.66666666666667
154 1.3375 2.5
154 1.3625 2.83333333333333
154 1.3875 2.16666666666667
154 1.4125 1.5
154 1.4375 3.16666666666667
154 1.4625 2.16666666666667
154 1.4875 3
154 1.5125 1.66666666666667
154 1.5375 1.66666666666667
154 1.5625 1.5
154 1.5875 0.833333333333333
154 1.6125 0.833333333333333
154 1.6375 1.16666666666667
154 1.6625 0.833333333333333
154 1.6875 1.5
154 1.7125 0.333333333333333
154 1.7375 0.333333333333333
154 1.7625 0
154 1.7875 0.333333333333333
154 1.8125 0.5
154 1.8375 0
154 1.8625 0
154 1.8875 0.166666666666667
154 1.9125 0.333333333333333
154 1.9375 0.166666666666667
154 1.9625 0
154 1.9875 0
161 0.0125 0
161 0.0375 0
161 0.0625 0
161 0.0875 0
161 0.1125 0.166666666666667
161 0.1375 4.5
161 0.1625 15
161 0.1875 36.3333333333333
161 0.2125 78.6666666666667
161 0.2375 147.833333333333
161 0.2625 230.833333333333
161 0.2875 247.5
161 0.3125 174.833333333333
161 0.3375 84.6666666666667
161 0.3625 44
161 0.3875 20
161 0.4125 15
161 0.4375 12
161 0.4625 11.3333333333333
161 0.4875 9.83333333333333
161 0.5125 8.16666666666667
161 0.5375 7.16666666666667
161 0.5625 7.83333333333333
161 0.5875 5
161 0.6125 2.83333333333333
161 0.6375 2.66666666666667
161 0.6625 1.16666666666667
161 0.6875 1.83333333333333
161 0.7125 1.33333333333333
161 0.7375 1.66666666666667
161 0.7625 1.16666666666667
161 0.7875 1.83333333333333
161 0.8125 1.66666666666667
161 0.8375 3
161 0.8625 3
161 0.8875 1.16666666666667
161 0.9125 3.5
161 0.9375 5.16666666666667
161 0.9625 7
161 0.9875 4
161 1.0125 8.66666666666667
161 1.0375 11.1666666666667
161 1.0625 10.1666666666667
161 1.0875 11.3333333333333
161 1.1125 11.1666666666667
161 1.1375 15
161 1.1625 13.5
161 1.1875 13.6666666666667
161 1.2125 11
161 1.2375 10.1666666666667
161 1.2625 10
161 1.2875 8
161 1.3125 5.66666666666667
161 1.3375 3.83333333333333
161 1.3625 4.5
161 1.3875 2.83333333333333
161 1.4125 1.83333333333333
161 1.4375 2.33333333333333
161 1.4625 1
161 1.4875 1.33333333333333
161 1.5125 2
161 1.5375 1.66666666666667
161 1.5625 2.16666666666667
161 1.5875 2.33333333333333
161 1.6125 1.16666666666667
161 1.6375 1
161 1.6625 1.16666666666667
161 1.6875 0.166666666666667
161 1.7125 0.333333333333333
161 1.7375 0.166666666666667
161 1.7625 0.333333333333333
161 1.7875 0.333333333333333
161 1.8125 0.166666666666667
161 1.8375 0.5
161 1.8625 0
161 1.8875 0.166666666666667
161 1.9125 0.333333333333333
161 1.9375 0
161 1.9625 0
161 1.9875 0.333333333333333
168 0.0125 0
168 0.0375 0
168 0.0625 0
168 0.0875 0
168 0.1125 0
168 0.1375 3.25
168 0.1625 10.875
168 0.1875 39.375
168 0.2125 89.375
168 0.2375 139.375
168 0.2625 161.875
168 0.2875 130.375
168 0.3125 75.875
168 0.3375 39.25
168 0.3625 19.875
168 0.3875 15.375
168 0.4125 14.625
168 0.4375 10.875
168 0.4625 7.5
168 0.4875 7.5
168 0.5125 7.125
168 0.5375 6.375
168 0.5625 4.75
168 0.5875 4.5
168 0.6125 2.5
168 0.6375 1.875
168 0.6625 1.125
168 0.6875 1.625
168 0.7125 1
168 0.7375 1.125
168 0.7625 2.625
168 0.7875 2
168 0.8125 1.25
168 0.8375 1.75
168 0.8625 3.75
168 0.8875 4.625
168 0.9125 5.25
168 0.9375 4.75
168 0.9625 6
168 0.9875 9.875
168 1.0125 11
168 1.0375 11.75
168 1.0625 12.125
168 1.0875 11.875
168 1.1125 12.5
168 1.1375 12.5
168 1.1625 11.25
168 1.1875 9.125
168 1.2125 9.375
168 1.2375 9.625
168 1.2625 6.875
168 1.2875 6.375
168 1.3125 4.125
168 1.3375 3.625
168 1.3625 2.625
168 1.3875 2.875
168 1.4125 2.625
168 1.4375 1
168 1.4625 1.875
168 1.4875 2.25
168 1.5125 1.375
168 1.5375 1.125
168 1.5625 0.5
168 1.5875 2
168 1.6125 1
168 1.6375 0.5
168 1.6625 0.375
168 1.6875 0
168 1.7125 0.125
168 1.7375 0.125
168 1.7625 0.125
168 1.7875 0.125
168 1.8125 0
168 1.8375 0.5
168 1.8625 0
168 1.8875 0.375
168 1.9125 0.125
168 1.9375 0.25
168 1.9625 0
168 1.9875 0
182 0.0125 0
182 0.0375 0
182 0.0625 0
182 0.0875 0
182 0.1125 0.222222222222222
182 0.1375 4.55555555555556
182 0.1625 15.8888888888889
182 0.1875 47.7777777777778
182 0.2125 112.555555555556
182 0.2375 162.777777777778
182 0.2625 174.111111111111
182 0.2875 144.333333333333
182 0.3125 85.3333333333333
182 0.3375 40.7777777777778
182 0.3625 16.7777777777778
182 0.3875 13.2222222222222
182 0.4125 11.6666666666667
182 0.4375 10.6666666666667
182 0.4625 8.88888888888889
182 0.4875 8.33333333333333
182 0.5125 5.77777777777778
182 0.5375 6.55555555555556
182 0.5625 5.11111111111111
182 0.5875 5.33333333333333
182 0.6125 6.33333333333333
182 0.6375 3.44444444444444
182 0.6625 3.33333333333333
182 0.6875 2.66666666666667
182 0.7125 1.88888888888889
182 0.7375 2
182 0.7625 2
182 0.7875 1.33333333333333
182 0.8125 2.33333333333333
182 0.8375 1.44444444444444
182 0.8625 2
182 0.8875 1.66666666666667
182 0.9125 3.11111111111111
182 0.9375 4.66666666666667
182 0.9625 5.22222222222222
182 0.9875 5.88888888888889
182 1.0125 7.77777777777778
182 1.0375 8.44444444444444
182 1.0625 8.77777777777778
182 1.0875 8.33333333333333
182 1.1125 10.2222222222222
182 1.1375 12.1111111111111
182 1.1625 11.2222222222222
182 1.1875 10.8888888888889
182 1.2125 10
182 1.2375 12.2222222222222
182 1.2625 9.66666666666667
182 1.2875 7.55555555555556
182 1.3125 6.88888888888889
182 1.3375 6.66666666666667
182 1.3625 5.11111111111111
182 1.3875 3.55555555555556
182 1.4125 2.33333333333333
182 1.4375 1.66666666666667
182 1.4625 2.22222222222222
182 1.4875 1.22222222222222
182 1.5125 0.888888888888889
182 1.5375 2
182 1.5625 1.22222222222222
182 1.5875 1.44444444444444
182 1.6125 1.88888888888889
182 1.6375 1.33333333333333
182 1.6625 0.888888888888889
182 1.6875 0.666666666666667
182 1.7125 0
182 1.7375 0.333333333333333
182 1.7625 0.333333333333333
182 1.7875 0.333333333333333
182 1.8125 0.444444444444444
182 1.8375 0.222222222222222
182 1.8625 0.444444444444444
182 1.8875 0.222222222222222
182 1.9125 0.222222222222222
182 1.9375 0.111111111111111
182 1.9625 0.333333333333333
182 1.9875 0.555555555555556
189 0.0125 0
189 0.0375 0
189 0.0625 0
189 0.0875 0
189 0.1125 0.285714285714286
189 0.1375 6
189 0.1625 11.2857142857143
189 0.1875 27.8571428571429
189 0.2125 49.5714285714286
189 0.2375 88.7142857142857
189 0.2625 135.285714285714
189 0.2875 176.142857142857
189 0.3125 192.142857142857
189 0.3375 140.714285714286
189 0.3625 77.1428571428571
189 0.3875 29.2857142857143
189 0.4125 13.7142857142857
189 0.4375 10
189 0.4625 9
189 0.4875 9.57142857142857
189 0.5125 8
189 0.5375 8.14285714285714
189 0.5625 7.57142857142857
189 0.5875 6
189 0.6125 5.85714285714286
189 0.6375 5
189 0.6625 5.85714285714286
189 0.6875 4.28571428571429
189 0.7125 4.42857142857143
189 0.7375 3.14285714285714
189 0.7625 1.71428571428571
189 0.7875 1.85714285714286
189 0.8125 1.28571428571429
189 0.8375 2.42857142857143
189 0.8625 2.71428571428571
189 0.8875 1.14285714285714
189 0.9125 1.85714285714286
189 0.9375 3.71428571428571
189 0.9625 4.85714285714286
189 0.9875 4.28571428571429
189 1.0125 4.85714285714286
189 1.0375 6.28571428571429
189 1.0625 8.71428571428571
189 1.0875 8.42857142857143
189 1.1125 10.5714285714286
189 1.1375 11.2857142857143
189 1.1625 12.1428571428571
189 1.1875 13.2857142857143
189 1.2125 14
189 1.2375 10.7142857142857
189 1.2625 12.5714285714286
189 1.2875 8.85714285714286
189 1.3125 8.71428571428571
189 1.3375 6
189 1.3625 5.42857142857143
189 1.3875 4
189 1.4125 3.14285714285714
189 1.4375 2
189 1.4625 2.42857142857143
189 1.4875 1.28571428571429
189 1.5125 1.85714285714286
189 1.5375 2.14285714285714
189 1.5625 1.85714285714286
189 1.5875 1.28571428571429
189 1.6125 0.428571428571429
189 1.6375 1.14285714285714
189 1.6625 0.571428571428571
189 1.6875 1
189 1.7125 0.285714285714286
189 1.7375 1.14285714285714
189 1.7625 0.285714285714286
189 1.7875 0.142857142857143
189 1.8125 0.142857142857143
189 1.8375 0.285714285714286
189 1.8625 0.285714285714286
189 1.8875 0.142857142857143
189 1.9125 0.714285714285714
189 1.9375 0.285714285714286
189 1.9625 0.142857142857143
189 1.9875 0
196 0.0125 0
196 0.0375 0
196 0.0625 0
196 0.0875 0
196 0.1125 0.6
196 0.1375 2
196 0.1625 11.4
196 0.1875 26
196 0.2125 44.6
196 0.2375 86.2
196 0.2625 148.4
196 0.2875 232.2
196 0.3125 249
196 0.3375 171
196 0.3625 75.4
196 0.3875 26.8
196 0.4125 13.6
196 0.4375 11
196 0.4625 11
196 0.4875 8.2
196 0.5125 7.2
196 0.5375 9.8
196 0.5625 7.8
196 0.5875 8.6
196 0.6125 6.6
196 0.6375 6
196 0.6625 5.6
196 0.6875 5.4
196 0.7125 5.6
196 0.7375 5.2
196 0.7625 4.2
196 0.7875 2.4
196 0.8125 0.8
196 0.8375 2.8
196 0.8625 3.6
196 0.8875 2.8
196 0.9125 2.2
196 0.9375 3.6
196 0.9625 5.2
196 0.9875 5
196 1.0125 8.8
196 1.0375 7.6
196 1.0625 8.4
196 1.0875 11.8
196 1.1125 13
196 1.1375 14.6
196 1.1625 13.4
196 1.1875 13.2
196 1.2125 13
196 1.2375 9.4
196 1.2625 10.6
196 1.2875 7.4
196 1.3125 7.2
196 1.3375 3.6
196 1.3625 4.8
196 1.3875 1.8
196 1.4125 2.2
196 1.4375 2.2
196 1.4625 1
196 1.4875 0.8
196 1.5125 1.2
196 1.5375 1
196 1.5625 1.4
196 1.5875 0.8
196 1.6125 1.2
196 1.6375 0.2
196 1.6625 1.6
196 1.6875 0.6
196 1.7125 0.6
196 1.7375 0.8
196 1.7625 0.2
196 1.7875 0
196 1.8125 0.2
196 1.8375 0.4
196 1.8625 0.6
196 1.8875 0.8
196 1.9125 0.2
196 1.9375 0.2
196 1.9625 0.2
196 1.9875 0.4
203 0.0125 0
203 0.0375 0
203 0.0625 0
203 0.0875 0
203 0.1125 0
203 0.1375 2.8
203 0.1625 10.4
203 0.1875 26.4
203 0.2125 55.8
203 0.2375 91.8
203 0.2625 143.6
203 0.2875 183.2
203 0.3125 175.8
203 0.3375 114.4
203 0.3625 44.8
203 0.3875 19.8
203 0.4125 7.6
203 0.4375 7.6
203 0.4625 10.2
203 0.4875 7.4
203 0.5125 8.4
203 0.5375 8
203 0.5625 6
203 0.5875 7.2
203 0.6125 6.4
203 0.6375 4.6
203 0.6625 5.2
203 0.6875 6.2
203 0.7125 3.6
203 0.7375 4.2
203 0.7625 3.4
203 0.7875 3
203 0.8125 5.2
203 0.8375 3.4
203 0.8625 3.8
203 0.8875 3.2
203 0.9125 2.2
203 0.9375 3.6
203 0.9625 4.2
203 0.9875 5.8
203 1.0125 4.6
203 1.0375 6.2
203 1.0625 7.6
203 1.0875 7.4
203 1.1125 9.2
203 1.1375 12
203 1.1625 13.4
203 1.1875 13
203 1.2125 15.4
203 1.2375 10.6
203 1.2625 11.4
203 1.2875 11
203 1.3125 9.2
203 1.3375 7.2
203 1.3625 6.8
203 1.3875 6.4
203 1.4125 5
203 1.4375 2.2
203 1.4625 3.2
203 1.4875 1
203 1.5125 0.6
203 1.5375 1
203 1.5625 1.2
203 1.5875 0.6
203 1.6125 1.8
203 1.6375 1.4
203 1.6625 0.4
203 1.6875 0.4
203 1.7125 1.4
203 1.7375 1.4
203 1.7625 0
203 1.7875 0.4
203 1.8125 0.4
203 1.8375 0.2
203 1.8625 0.2
203 1.8875 0.2
203 1.9125 0.6
203 1.9375 0.2
203 1.9625 0.4
203 1.9875 0.2
210 0.0125 0
210 0.0375 0
210 0.0625 0
210 0.0875 0
210 0.1125 0.4
210 0.1375 3
210 0.1625 12.4
210 0.1875 38.6
210 0.2125 63.6
210 0.2375 106.8
210 0.2625 168.8
210 0.2875 229.8
210 0.3125 260.8
210 0.3375 190.2
210 0.3625 90.2
210 0.3875 27.6
210 0.4125 11.8
210 0.4375 7.8
210 0.4625 8.2
210 0.4875 10
210 0.5125 6
210 0.5375 9
210 0.5625 9.4
210 0.5875 8.8
210 0.6125 6.2
210 0.6375 6
210 0.6625 5.8
210 0.6875 7
210 0.7125 6.8
210 0.7375 5.4
210 0.7625 5.4
210 0.7875 2.8
210 0.8125 4.4
210 0.8375 3.2
210 0.8625 2.4
210 0.8875 3.2
210 0.9125 3.4
210 0.9375 3.2
210 0.9625 6.4
210 0.9875 4.6
210 1.0125 6.2
210 1.0375 5.8
210 1.0625 8.6
210 1.0875 9.8
210 1.1125 9.6
210 1.1375 11.6
210 1.1625 14.4
210 1.1875 11
210 1.2125 13.8
210 1.2375 11.2
210 1.2625 12.4
210 1.2875 10.4
210 1.3125 7.6
210 1.3375 6.6
210 1.3625 6.2
210 1.3875 3.8
210 1.4125 3.8
210 1.4375 3.2
210 1.4625 2.6
210 1.4875 1.4
210 1.5125 1.6
210 1.5375 1
210 1.5625 0.8
210 1.5875 0.4
210 1.6125 1.2
210 1.6375 1.2
210 1.6625 0.4
210 1.6875 1.4
210 1.7125 1.4
210 1.7375 2
210 1.7625 1.2
210 1.7875 1.2
210 1.8125 0.6
210 1.8375 0
210 1.8625 0.8
210 1.8875 0.4
210 1.9125 0.2
210 1.9375 0.4
210 1.9625 0.2
210 1.9875 0
217 0.0125 0
217 0.0375 0
217 0.0625 0
217 0.0875 0
217 0.1125 0.25
217 0.1375 7.375
217 0.1625 13.75
217 0.1875 22.875
217 0.2125 42.625
217 0.2375 68
217 0.2625 113
217 0.2875 170.5
217 0.3125 234
217 0.3375 226.125
217 0.3625 116
217 0.3875 31.75
217 0.4125 11.75
217 0.4375 10.375
217 0.4625 7.25
217 0.4875 7.875
217 0.5125 8.25
217 0.5375 5.625
217 0.5625 8
217 0.5875 6.25
217 0.6125 4.625
217 0.6375 5.375
217 0.6625 6
217 0.6875 7
217 0.7125 5.125
217 0.7375 5.5
217 0.7625 4.25
217 0.7875 4.5
217 0.8125 4.75
217 0.8375 3.875
217 0.8625 2.375
