"x" "y" "z"
68 26 133
69 26 131
70 26 129
71 26 126
72 26 124
73 26 121
74 26 120
75 26 118
76 26 114
77 26 111
78 26 111
79 26 111
80 26 110
81 26 110
82 26 109
83 26 107
84 26 106
85 26 104
86 26 100
0 27 107
1 27 109
2 27 113
3 27 118
4 27 122
5 27 126
6 27 129
7 27 134
8 27 139
9 27 150
10 27 156
11 27 160
12 27 165
13 27 170
14 27 175
15 27 181
16 27 184
17 27 188
18 27 191
19 27 192
20 27 192
21 27 189
22 27 185
23 27 181
24 27 177
25 27 173
26 27 171
27 27 169
28 27 168
29 27 167
30 27 169
31 27 170
32 27 172
33 27 174
34 27 176
35 27 178
36 27 179
37 27 180
38 27 180
39 27 179
40 27 175
41 27 170
42 27 168
43 27 166
44 27 166
45 27 168
46 27 168
47 27 170
48 27 170
49 27 168
50 27 164
51 27 160
52 27 158
53 27 155
54 27 152
55 27 151
56 27 150
57 27 149
58 27 149
59 27 148
60 27 147
61 27 145
62 27 144
63 27 143
64 27 142
65 27 141
66 27 136
67 27 133
68 27 130
69 27 129
70 27 127
71 27 125
72 27 123
73 27 120
74 27 119
75 27 118
76 27 115
77 27 112
78 27 111
79 27 111
80 27 111
81 27 110
82 27 109
83 27 109
84 27 109
85 27 105
86 27 100
0 28 107
1 28 110
2 28 114
3 28 117
4 28 121
5 28 126
6 28 130
7 28 135
8 28 142
9 28 151
10 28 159
11 28 163
12 28 167
13 28 171
14 28 177
15 28 182
16 28 185
17 28 189
18 28 192
19 28 193
20 28 191
21 28 187
22 28 183
23 28 179
24 28 174
25 28 169
26 28 167
27 28 166
28 28 164
29 28 164
30 28 165
31 28 166
32 28 169
33 28 171
34 28 174
35 28 178
36 28 179
37 28 180
38 28 180
39 28 178
40 28 173
41 28 169
42 28 166
43 28 165
44 28 165
45 28 166
46 28 165
47 28 168
48 28 169
49 28 166
50 28 163
51 28 159
52 28 157
53 28 154
54 28 152
55 28 149
56 28 148
57 28 147
58 28 146
59 28 145
60 28 143
61 28 142
62 28 141
63 28 140
64 28 139
65 28 138
66 28 133
67 28 130
68 28 128
69 28 127
70 28 125
71 28 124
72 28 122
73 28 120
74 28 118
75 28 117
76 28 115
77 28 112
78 28 111
79 28 111
80 28 111
81 28 111
82 28 110
83 28 109
84 28 108
85 28 106
86 28 100
0 29 107
1 29 110
2 29 115
3 29 119
4 29 123
5 29 129
6 29 135
7 29 141
8 29 146
9 29 156
10 29 161
11 29 165
12 29 168
13 29 173
14 29 179
15 29 182
16 29 186
17 29 189
18 29 193
19 29 194
20 29 191
21 29 184
22 29 179
23 29 175
24 29 170
25 29 166
26 29 162
27 29 161
28 29 160
29 29 160
30 29 161
31 29 162
32 29 165
33 29 169
34 29 172
35 29 176
36 29 178
37 29 179
38 29 179
39 29 176
40 29 172
41 29 168
42 29 165
43 29 163
44 29 163
45 29 163
46 29 163
47 29 165
48 29 166
49 29 164
50 29 161
51 29 158
52 29 155
53 29 152
54 29 150
55 29 147
56 29 146
57 29 144
58 29 143
59 29 142
60 29 141
61 29 139
62 29 139
63 29 138
64 29 137
65 29 135
66 29 131
67 29 128
68 29 127
69 29 125
70 29 124
71 29 122
72 29 121
73 29 119
74 29 118
75 29 116
76 29 115
77 29 113
78 29 112
79 29 111
80 29 111
81 29 110
82 29 110
83 29 109
84 29 109
85 29 105
86 29 100
0 30 108
1 30 110
2 30 114
3 30 120
4 30 128
5 30 134
6 30 140
7 30 146
8 30 152
9 30 158
10 30 162
11 30 166
12 30 169
13 30 175
14 30 180
15 30 183
16 30 186
17 30 189
18 30 193
19 30 195
20 30 190
21 30 184
22 30 176
23 30 171
24 30 167
25 30 163
26 30 160
27 30 158
28 30 157
29 30 156
30 30 157
31 30 159
32 30 163
33 30 166
34 30 170
35 30 174
36 30 176
37 30 178
38 30 178
39 30 176
40 30 172
41 30 167
42 30 164
43 30 161
44 30 161
45 30 160
46 30 161
47 30 163
48 30 163
49 30 163
50 30 160
51 30 157
52 30 153
53 30 150
54 30 148
55 30 146
56 30 144
57 30 142
58 30 141
59 30 140
60 30 139
61 30 138
62 30 136
63 30 135
64 30 134
65 30 133
66 30 129
67 30 127
68 30 126
69 30 124
70 30 122
71 30 121
72 30 119
73 30 118
74 30 117
75 30 116
76 30 114
77 30 113
78 30 112
79 30 111
80 30 110
81 30 110
82 30 109
83 30 109
84 30 107
85 30 104
86 30 100
0 31 108
1 31 110
2 31 115
3 31 121
4 31 131
5 31 137
6 31 142
7 31 147
8 31 152
9 31 159
10 31 163
11 31 167
12 31 170
13 31 177
14 31 182
15 31 184
16 31 187
17 31 189
18 31 192
19 31 194
20 31 189
21 31 183
22 31 174
23 31 169
24 31 165
25 31 161
26 31 158
27 31 156
28 31 154
29 31 153
30 31 154
31 31 157
32 31 160
33 31 164
34 31 167
35 31 171
36 31 172
37 31 174
38 31 174
39 31 173
40 31 171
41 31 168
42 31 161
43 31 159
44 31 158
45 31 158
46 31 159
47 31 161
48 31 161
49 31 160
50 31 158
51 31 155
52 31 151
53 31 149
54 31 147
55 31 144
56 31 142
57 31 141
58 31 140
59 31 138
60 31 137
61 31 136
62 31 135
63 31 134
64 31 132
65 31 130
66 31 128
67 31 126
68 31 125
69 31 123
70 31 121
71 31 119
72 31 118
73 31 117
74 31 116
75 31 115
76 31 113
77 31 112
78 31 112
79 31 111
80 31 110
81 31 109
82 31 108
83 31 107
84 31 105
85 31 101
86 31 100
0 32 110
1 32 111
2 32 116
3 32 122
4 32 129
5 32 137
6 32 142
7 32 146
8 32 151
9 32 158
10 32 164
11 32 168
12 32 172
13 32 179
14 32 183
15 32 186
16 32 189
17 32 190
18 32 192
19 32 193
20 32 188
21 32 182
22 32 174
23 32 168
24 32 164
25 32 161
26 32 157
27 32 154
28 32 151
29 32 149
30 32 151
31 32 154
32 32 158
33 32 161
34 32 167
35 32 170
36 32 170
37 32 170
38 32 170
39 32 169
40 32 168
41 32 166
42 32 160
43 32 157
44 32 156
45 32 156
46 32 157
47 32 158
48 32 159
49 32 159
50 32 156
51 32 153
52 32 150
53 32 148
54 32 146
55 32 144
56 32 141
57 32 140
58 32 140
59 32 138
60 32 136
61 32 135
62 32 134
63 32 133
64 32 131
65 32 129
66 32 127
67 32 125
68 32 123
69 32 122
70 32 120
71 32 118
72 32 117
73 32 116
74 32 115
75 32 114
76 32 112
77 32 111
78 32 110
79 32 108
80 32 107
81 32 106
82 32 105
83 32 104
84 32 102
85 32 100
86 32 100
0 33 110
1 33 112
2 33 118
3 33 124
4 33 130
5 33 136
6 33 142
7 33 146
8 33 151
9 33 157
10 33 163
11 33 168
12 33 174
13 33 178
14 33 183
15 33 187
16 33 189
17 33 190
18 33 191
19 33 192
20 33 189
21 33 182
22 33 174
23 33 168
24 33 164
25 33 160
26 33 157
27 33 153
28 33 149
29 33 148
30 33 149
31 33 153
32 33 157
33 33 161
34 33 167
35 33 170
36 33 170
37 33 170
38 33 168
39 33 166
40 33 165
41 33 163
42 33 159
43 33 156
44 33 154
45 33 153
46 33 155
47 33 155
48 33 155
49 33 155
50 33 152
51 33 150
52 33 149
53 33 147
54 33 145
55 33 143
56 33 141
57 33 140
58 33 139
59 33 138
60 33 136
61 33 134
62 33 133
63 33 131
64 33 130
65 33 128
66 33 126
67 33 124
68 33 122
69 33 120
70 33 119
71 33 117
72 33 116
73 33 115
74 33 114
75 33 113
76 33 111
77 33 110
78 33 107
79 33 106
80 33 105
81 33 105
82 33 102
83 33 101
84 33 100
85 33 100
86 33 100
0 34 110
1 34 113
2 34 119
3 34 125
4 34 131
5 34 136
6 34 141
7 34 145
8 34 150
9 34 158
10 34 164
11 34 168
12 34 172
13 34 177
14 34 183
15 34 187
16 34 189
17 34 191
18 34 192
19 34 191
20 34 190
21 34 183
22 34 174
23 34 168
24 34 164
25 34 160
26 34 157
27 34 153
28 34 150
29 34 149
30 34 150
31 34 154
32 34 158
33 34 162
34 34 166
35 34 170
36 34 170
37 34 168
38 34 166
39 34 164
40 34 162
41 34 160
42 34 158
43 34 155
44 34 152
45 34 151
46 34 151
47 34 151
48 34 151
49 34 151
50 34 149
51 34 148
52 34 147
53 34 146
54 34 145
55 34 143
56 34 142
57 34 140
58 34 139
59 34 137
60 34 135
61 34 134
62 34 132
63 34 131
64 34 129
65 34 127
66 34 125
67 34 123
68 34 121
69 34 119
70 34 117
71 34 116
72 34 114
73 34 114
74 34 113
75 34 112
76 34 110
77 34 108
78 34 107
79 34 105
80 34 103
81 34 100
82 34 100
83 34 100
84 34 100
85 34 99
86 34 99
0 35 110
1 35 114
2 35 119
3 35 126
4 35 131
5 35 135
6 35 140
7 35 144
8 35 149
9 35 158
10 35 164
11 35 168
12 35 172
13 35 176
14 35 183
15 35 184
16 35 189
17 35 190
18 35 191
19 35 191
20 35 190
21 35 183
22 35 174
23 35 169
24 35 165
25 35 161
26 35 158
27 35 154
28 35 150
29 35 151
30 35 152
31 35 155
32 35 159
33 35 164
34 35 168
35 35 168
36 35 168
37 35 167
38 35 165
39 35 163
40 35 160
41 35 158
42 35 155
43 35 153
44 35 150
45 35 148
46 35 148
47 35 148
48 35 148
49 35 148
50 35 147
51 35 146
52 35 146
53 35 145
54 35 143
55 35 142
56 35 141
57 35 140
58 35 139
59 35 138
60 35 136
61 35 134
62 35 132
63 35 131
64 35 128
65 35 126
66 35 124
67 35 122
68 35 120
69 35 118
70 35 116
71 35 114
72 35 113
73 35 113
74 35 112
75 35 111
76 35 108
77 35 107
78 35 106
79 35 105
80 35 104
81 35 102
82 35 100
83 35 99
84 35 99
85 35 99
86 35 99
0 36 110
1 36 116
2 36 121
3 36 127
4 36 132
5 36 136
6 36 140
7 36 144
8 36 148
9 36 154
10 36 160
11 36 166
12 36 171
13 36 176
14 36 180
15 36 184
16 36 189
17 36 190
18 36 191
19 36 191
20 36 191
21 36 183
22 36 176
23 36 170
24 36 166
25 36 163
26 36 159
27 36 156
28 36 154
29 36 155
30 36 155
31 36 158
32 36 161
33 36 165
34 36 170
35 36 167
36 36 166
37 36 165
38 36 163
39 36 161
40 36 158
41 36 155
42 36 152
43 36 150
44 36 146
45 36 145
46 36 145
47 36 145
48 36 146
49 36 146
50 36 144
51 36 145
52 36 145
53 36 144
54 36 142
55 36 141
56 36 140
57 36 140
58 36 140
59 36 140
60 36 138
61 36 136
62 36 134
63 36 131
64 36 128
65 36 125
66 36 123
67 36 121
68 36 119
69 36 117
70 36 115
71 36 113
72 36 112
73 36 111
74 36 111
75 36 110
76 36 108
77 36 106
78 36 105
79 36 102
80 36 100
81 36 100
82 36 99
83 36 99
84 36 99
85 36 98
86 36 98
0 37 110
1 37 115
2 37 121
3 37 127
4 37 132
5 37 136
6 37 140
7 37 144
8 37 148
9 37 151
10 37 157
11 37 162
12 37 169
13 37 174
14 37 178
15 37 181
16 37 186
17 37 188
18 37 190
19 37 191
20 37 190
21 37 184
22 37 177
23 37 172
24 37 168
25 37 165
26 37 162
27 37 159
28 37 158
29 37 158
30 37 159
31 37 161
32 37 166
33 37 167
34 37 169
35 37 166
36 37 164
37 37 163
38 37 161
39 37 159
40 37 156
41 37 153
42 37 149
43 37 146
44 37 142
45 37 142
46 37 141
47 37 142
48 37 143
49 37 143
50 37 143
51 37 143
52 37 144
53 37 142
54 37 141
55 37 140
56 37 140
57 37 140
58 37 140
59 37 140
60 37 140
61 37 138
62 37 134
63 37 131
64 37 128
65 37 125
66 37 123
67 37 120
68 37 117
69 37 116
70 37 114
71 37 112
72 37 110
73 37 109
74 37 108
75 37 107
76 37 106
77 37 105
78 37 102
79 37 101
80 37 100
81 37 99
82 37 99
83 37 99
84 37 98
85 37 98
86 37 97
0 38 110
1 38 114
2 38 120
3 38 126
4 38 131
5 38 136
6 38 140
7 38 143
8 38 146
9 38 149
10 38 154
11 38 159
12 38 166
13 38 171
14 38 177
15 38 180
16 38 182
17 38 186
18 38 190
19 38 190
20 38 190
21 38 185
22 38 179
23 38 174
24 38 171
25 38 168
26 38 166
27 38 163
28 38 164
29 38 163
30 38 166
31 38 169
32 38 170
33 38 170
34 38 168
35 38 164
36 38 162
37 38 161
38 38 158
39 38 155
40 38 153
41 38 150
42 38 147
43 38 143
44 38 139
45 38 139
46 38 139
47 38 139
48 38 140
49 38 141
50 38 141
51 38 142
52 38 142
53 38 141
54 38 140
55 38 140
56 38 140
57 38 140
58 38 140
59 38 140
60 38 140
61 38 137
62 38 134
63 38 131
64 38 128
65 38 125
66 38 122
67 38 119
68 38 116
69 38 114
70 38 112
71 38 110
72 38 109
73 38 109
74 38 108
75 38 107
76 38 105
77 38 100
78 38 100
79 38 100
80 38 99
81 38 99
82 38 99
83 38 98
84 38 98
85 38 97
86 38 97
0 39 110
1 39 112
2 39 118
3 39 124
4 39 130
5 39 135
6 39 139
7 39 142
8 39 145
9 39 148
10 39 151
11 39 157
12 39 163
13 39 169
14 39 172
15 39 176
16 39 179
17 39 183
18 39 187
19 39 190
20 39 190
21 39 186
22 39 180
23 39 177
24 39 175
25 39 173
26 39 170
27 39 169
28 39 169
29 39 170
30 39 171
31 39 172
32 39 170
33 39 170
34 39 167
35 39 163
36 39 160
37 39 157
38 39 154
39 39 152
40 39 149
41 39 147
42 39 144
43 39 140
44 39 137
45 39 137
46 39 136
47 39 137
48 39 138
49 39 138
50 39 139
51 39 140
52 39 141
53 39 140
54 39 140
55 39 140
56 39 140
57 39 140
58 39 140
59 39 140
60 39 140
61 39 138
62 39 134
63 39 131
64 39 128
65 39 124
66 39 121
67 39 118
68 39 115
69 39 112
70 39 110
71 39 109
72 39 108
73 39 107
74 39 106
75 39 105
76 39 100
77 39 100
78 39 100
79 39 99
80 39 99
81 39 99
82 39 98
83 39 98
84 39 98
85 39 97
86 39 97
0 40 108
1 40 110
2 40 116
3 40 122
4 40 128
5 40 133
6 40 137
7 40 141
8 40 143
9 40 146
10 40 149
11 40 154
12 40 161
13 40 165
14 40 168
15 40 172
16 40 175
17 40 180
18 40 184
19 40 188
20 40 189
21 40 187
22 40 182
23 40 178
24 40 176
25 40 176
26 40 175
27 40 173
28 40 174
29 40 173
30 40 175
31 40 174
32 40 173
33 40 171
34 40 168
35 40 161
36 40 157
37 40 154
38 40 150
39 40 148
40 40 145
41 40 143
42 40 141
43 40 138
44 40 135
45 40 135
46 40 134
47 40 135
48 40 135
49 40 136
50 40 136
51 40 137
52 40 138
53 40 139
54 40 140
55 40 140
56 40 140
57 40 140
58 40 140
59 40 140
60 40 140
61 40 139
62 40 135
63 40 130
64 40 126
65 40 123
66 40 120
67 40 117
68 40 114
69 40 111
70 40 109
71 40 108
72 40 107
73 40 106
74 40 105
75 40 100
76 40 100
77 40 100
78 40 99
79 40 99
80 40 98
81 40 98
82 40 98
83 40 98
84 40 97
85 40 97
86 40 96
0 41 108
1 41 110
2 41 114
3 41 120
4 41 126
5 41 129
6 41 134
7 41 139
8 41 142
9 41 144
10 41 146
11 41 152
12 41 158
13 41 161
14 41 164
15 41 168
16 41 171
17 41 175
18 41 181
19 41 184
20 41 186
21 41 186
22 41 183
23 41 179
24 41 178
25 41 178
26 41 177
27 41 175
28 41 178
29 41 177
30 41 177
31 41 176
32 41 175
33 41 173
34 41 168
35 41 162
36 41 156
37 41 153
38 41 149
39 41 145
40 41 142
41 41 140
42 41 138
43 41 136
44 41 133
45 41 132
46 41 132
47 41 132
48 41 134
49 41 134
50 41 134
51 41 134
52 41 135
53 41 136
54 41 137
55 41 138
56 41 140
57 41 140
58 41 140
59 41 140
60 41 139
61 41 137
62 41 133
63 41 127
64 41 123
65 41 120
66 41 118
67 41 115
68 41 112
69 41 108
70 41 108
71 41 106
72 41 106
73 41 105
74 41 100
75 41 100
76 41 100
77 41 98
78 41 98
79 41 98
80 41 98
81 41 98
82 41 98
83 41 97
84 41 96
85 41 96
86 41 96
0 42 108
1 42 110
2 42 112
3 42 117
4 42 122
5 42 126
6 42 129
7 42 135
8 42 139
9 42 141
10 42 144
11 42 149
12 42 153
13 42 156
14 42 160
15 42 165
16 42 168
17 42 171
18 42 177
19 42 181
20 42 184
21 42 185
22 42 182
23 42 180
24 42 180
25 42 179
26 42 178
27 42 178
28 42 180
29 42 179
30 42 179
31 42 178
32 42 176
33 42 173
34 42 168
35 42 163
36 42 157
37 42 152
38 42 148
39 42 143
40 42 139
41 42 137
42 42 135
43 42 133
44 42 131
45 42 130
46 42 130
47 42 131
48 42 132
49 42 132
50 42 132
51 42 131
52 42 132
53 42 132
54 42 133
55 42 134
56 42 136
57 42 137
58 42 137
59 42 137
60 42 136
61 42 134
62 42 131
63 42 124
64 42 121
65 42 118
66 42 116
67 42 114
68 42 111
69 42 109
70 42 107
71 42 106
72 42 105
73 42 100
74 42 100
75 42 100
76 42 97
77 42 97
78 42 97
79 42 97
80 42 97
81 42 97
82 42 97
83 42 96
84 42 96
85 42 96
86 42 96
0 43 107
1 43 109
2 43 111
3 43 116
4 43 119
5 43 122
6 43 125
7 43 130
8 43 135
9 43 137
10 43 140
11 43 144
12 43 148
13 43 152
14 43 156
15 43 161
16 43 165
17 43 168
18 43 172
19 43 177
20 43 181
21 43 184
22 43 181
23 43 181
24 43 181
25 43 180
26 43 180
27 43 180
28 43 180
29 43 180
30 43 180
31 43 178
32 43 178
33 43 173
34 43 168
35 43 163
36 43 158
37 43 152
38 43 146
39 43 141
40 43 138
41 43 136
42 43 134
43 43 132
44 43 130
45 43 129
46 43 128
47 43 128
48 43 130
49 43 130
50 43 130
51 43 129
52 43 128
53 43 129
54 43 129
55 43 130
56 43 132
57 43 133
58 43 133
59 43 134
60 43 134
61 43 132
62 43 128
63 43 122
64 43 119
65 43 116
66 43 114
67 43 112
68 43 108
69 43 106
70 43 105
71 43 105
72 43 100
73 43 100
74 43 100
75 43 97
76 43 97
77 43 97
78 43 97
79 43 97
80 43 97
81 43 97
82 43 96
83 43 96
84 43 96
85 43 96
86 43 95
0 44 107
1 44 108
2 44 110
3 44 113
4 44 115
5 44 118
6 44 121
7 44 126
8 44 131
9 44 134
10 44 137
11 44 140
12 44 143
13 44 148
14 44 152
15 44 157
16 44 162
17 44 165
18 44 169
19 44 173
20 44 177
21 44 181
22 44 181
23 44 181
24 44 180
25 44 181
26 44 181
27 44 181
28 44 180
29 44 180
30 44 180
31 44 178
32 44 176
33 44 170
34 44 167
35 44 163
36 44 158
37 44 152
38 44 145
39 44 140
40 44 137
41 44 134
42 44 132
43 44 130
44 44 129
45 44 127
46 44 127
47 44 126
48 44 127
49 44 128
50 44 128
51 44 126
52 44 125
53 44 125
54 44 125
55 44 123
56 44 126
57 44 128
58 44 129
59 44 130
60 44 130
61 44 125
62 44 124
63 44 119
64 44 116
65 44 114
66 44 112
67 44 110
68 44 107
69 44 106
70 44 105
71 44 100
72 44 100
73 44 100
74 44 96
75 44 96
76 44 96
77 44 96
78 44 96
79 44 96
80 44 96
81 44 96
82 44 96
83 44 96
84 44 96
85 44 95
86 44 95
0 45 108
1 45 109
2 45 110
3 45 111
4 45 114
5 45 116
6 45 118
7 45 122
8 45 127
9 45 130
10 45 133
11 45 136
12 45 140
13 45 144
14 45 148
15 45 153
16 45 157
17 45 161
18 45 165
19 45 169
20 45 173
21 45 177
22 45 180
23 45 180
24 45 180
25 45 180
26 45 181
27 45 180
28 45 180
29 45 180
30 45 179
31 45 178
32 45 173
33 45 168
34 45 165
35 45 161
36 45 156
37 45 149
38 45 143
39 45 139
40 45 136
41 45 133
42 45 130
43 45 129
44 45 128
45 45 126
46 45 126
47 45 125
48 45 125
49 45 125
50 45 125
51 45 124
52 45 122
53 45 121
54 45 120
55 45 120
56 45 120
57 45 120
58 45 121
59 45 122
60 45 123
61 45 122
62 45 120
63 45 117
64 45 114
65 45 111
66 45 108
67 45 106
68 45 105
69 45 100
70 45 100
71 45 100
72 45 100
73 45 96
74 45 96
75 45 96
76 45 96
77 45 96
78 45 96
79 45 96
80 45 96
81 45 96
82 45 96
83 45 96
84 45 95
85 45 95
86 45 95
0 46 108
1 46 109
2 46 110
3 46 110
4 46 112
5 46 115
6 46 116
7 46 118
8 46 122
9 46 125
10 46 129
11 46 133
12 46 137
13 46 140
14 46 144
15 46 149
16 46 152
17 46 157
18 46 161
19 46 165
20 46 169
21 46 173
22 46 176
23 46 179
24 46 179
25 46 180
26 46 180
27 46 180
28 46 178
29 46 178
30 46 176
31 46 175
32 46 171
33 46 165
34 46 163
35 46 160
36 46 153
37 46 148
38 46 143
39 46 139
40 46 135
41 46 132
42 46 129
43 46 128
44 46 127
45 46 125
46 46 124
47 46 124
48 46 123
49 46 123
50 46 122
51 46 122
52 46 120
53 46 118
54 46 117
55 46 118
56 46 115
57 46 117
58 46 118
59 46 118
60 46 119
61 46 117
62 46 116
63 46 115
64 46 112
65 46 109
66 46 107
67 46 105
68 46 100
69 46 100
70 46 100
71 46 100
72 46 97
73 46 96
74 46 96
75 46 96
76 46 96
77 46 96
78 46 96
79 46 96
80 46 96
81 46 96
82 46 96
83 46 95
84 46 95
85 46 95
86 46 95
0 47 108
1 47 109
2 47 110
3 47 110
4 47 110
5 47 113
6 47 114
7 47 116
8 47 119
9 47 122
10 47 126
11 47 131
12 47 134
13 47 138
14 47 141
15 47 145
16 47 149
17 47 152
18 47 156
19 47 160
20 47 164
21 47 169
22 47 171
23 47 174
24 47 177
25 47 175
26 47 178
27 47 179
28 47 177
29 47 175
30 47 174
31 47 172
32 47 168
33 47 163
34 47 160
35 47 157
36 47 151
37 47 147
38 47 143
39 47 138
40 47 133
41 47 130
42 47 128
43 47 125
44 47 125
45 47 124
46 47 123
47 47 122
48 47 121
49 47 121
50 47 120
51 47 120
52 47 118
53 47 116
54 47 115
55 47 111
56 47 110
57 47 110
58 47 110
59 47 110
60 47 113
61 47 114
62 47 113
63 47 112
64 47 110
65 47 107
66 47 105
67 47 102
68 47 100
69 47 100
70 47 100
71 47 98
72 47 97
73 47 96
74 47 96
75 47 96
76 47 96
77 47 96
78 47 96
79 47 96
80 47 96
81 47 96
82 47 96
83 47 95
84 47 95
85 47 95
86 47 94
0 48 108
1 48 109
2 48 109
3 48 110
4 48 110
5 48 111
6 48 112
7 48 114
8 48 117
9 48 120
10 48 124
11 48 128
12 48 131
13 48 135
14 48 138
15 48 142
16 48 145
17 48 149
18 48 152
19 48 155
20 48 158
21 48 163
22 48 166
23 48 167
24 48 170
25 48 173
26 48 175
27 48 175
28 48 175
29 48 173
30 48 171
31 48 169
32 48 164
33 48 160
34 48 156
35 48 153
36 48 149
37 48 144
38 48 140
39 48 136
40 48 131
41 48 129
42 48 126
43 48 124
44 48 123
45 48 123
46 48 122
47 48 121
48 48 120
49 48 120
50 48 120
51 48 119
52 48 117
53 48 115
54 48 111
55 48 110
56 48 110
57 48 110
58 48 110
59 48 110
60 48 109
61 48 109
62 48 110
63 48 109
64 48 108
65 48 106
66 48 103
67 48 101
68 48 100
69 48 100
70 48 100
71 48 98
72 48 97
73 48 96
74 48 96
75 48 96
76 48 96
77 48 96
78 48 96
79 48 96
80 48 96
81 48 96
82 48 95
83 48 95
84 48 95
85 48 95
86 48 94
0 49 108
1 49 108
2 49 109
3 49 109
4 49 110
5 49 110
6 49 110
7 49 112
8 49 115
9 49 118
10 49 121
11 49 125
12 49 128
13 49 131
14 49 134
15 49 138
16 49 141
17 49 145
18 49 147
19 49 149
20 49 152
21 49 157
22 49 160
23 49 161
24 49 163
25 49 166
26 49 169
27 49 170
28 49 170
29 49 171
30 49 168
31 49 162
32 49 158
33 49 155
34 49 152
35 49 148
36 49 144
37 49 140
38 49 136
39 49 132
40 49 129
41 49 127
42 49 124
43 49 122
44 49 121
45 49 120
46 49 120
47 49 120
48 49 120
49 49 120
50 49 119
51 49 117
52 49 115
53 49 113
54 49 110
55 49 110
56 49 110
57 49 110
58 49 109
59 49 108
60 49 108
61 49 107
62 49 107
63 49 106
64 49 105
65 49 104
66 49 102
67 49 100
68 49 100
69 49 100
70 49 99
71 49 98
72 49 97
73 49 96
74 49 96
75 49 96
76 49 96
77 49 96
78 49 96
79 49 96
80 49 96
81 49 96
82 49 95
83 49 95
84 49 95
85 49 94
86 49 94
0 50 107
1 50 108
2 50 109
3 50 109
4 50 110
5 50 110
6 50 110
7 50 112
8 50 115
9 50 117
10 50 119
11 50 122
12 50 125
13 50 127
14 50 130
15 50 133
16 50 137
17 50 141
18 50 143
19 50 145
20 50 148
21 50 149
22 50 152
23 50 155
24 50 157
25 50 159
26 50 160
27 50 160
28 50 161
29 50 162
30 50 159
31 50 156
32 50 153
33 50 149
34 50 146
35 50 142
36 50 139
37 50 134
38 50 130
39 50 128
40 50 126
41 50 125
42 50 122
43 50 120
44 50 120
45 50 120
46 50 119
47 50 119
48 50 119
49 50 118
50 50 117
51 50 115
52 50 113
53 50 111
54 50 110
55 50 110
56 50 109
57 50 108
58 50 107
59 50 106
60 50 106
61 50 105
62 50 104
63 50 104
64 50 103
65 50 102
66 50 100
67 50 100
68 50 100
69 50 99
70 50 99
71 50 98
72 50 97
73 50 96
74 50 96
75 50 96
76 50 96
77 50 96
78 50 96
79 50 96
80 50 96
81 50 95
82 50 95
83 50 95
84 50 95
85 50 94
86 50 94
0 51 107
1 51 108
2 51 109
3 51 109
4 51 110
5 51 110
6 51 110
7 51 113
8 51 115
9 51 117
10 51 118
11 51 119
12 51 120
13 51 123
14 51 126
15 51 129
16 51 131
17 51 134
18 51 139
19 51 142
20 51 144
21 51 145
22 51 147
23 51 148
24 51 150
25 51 152
26 51 154
27 51 154
28 51 153
29 51 154
30 51 151
31 51 149
32 51 146
33 51 143
34 51 140
35 51 136
36 51 130
37 51 128
38 51 126
39 51 124
40 51 122
41 51 121
42 51 120
43 51 119
44 51 118
45 51 117
46 51 117
47 51 117
48 51 116
49 51 116
50 51 115
51 51 113
52 51 112
53 51 110
54 51 109
55 51 108
56 51 107
57 51 106
58 51 106
59 51 105
60 51 104
61 51 103
62 51 102
63 51 101
64 51 101
65 51 100
66 51 100
67 51 100
68 51 100
69 51 99
70 51 99
71 51 98
72 51 97
73 51 96
74 51 96
75 51 96
76 51 96
77 51 96
78 51 96
79 51 96
80 51 96
81 51 95
82 51 95
83 51 95
84 51 94
85 51 94
86 51 94
0 52 107
1 52 108
2 52 108
3 52 109
4 52 109
5 52 110
6 52 111
7 52 112
8 52 114
9 52 115
10 52 116
11 52 117
12 52 118
13 52 119
14 52 121
15 52 125
16 52 125
17 52 127
18 52 131
19 52 136
20 52 140
21 52 141
22 52 142
23 52 144
24 52 144
25 52 145
26 52 148
27 52 149
28 52 148
29 52 147
30 52 146
31 52 144
32 52 140
33 52 138
34 52 136
35 52 130
36 52 127
37 52 125
38 52 123
39 52 121
40 52 119
41 52 118
42 52 117
43 52 117
44 52 116
45 52 116
46 52 116
47 52 115
48 52 114
49 52 113
50 52 113
51 52 111
52 52 110
53 52 109
54 52 108
55 52 107
56 52 106
57 52 105
58 52 105
59 52 103
60 52 103
61 52 102
62 52 102
63 52 102
64 52 103
65 52 101
66 52 100
67 52 100
68 52 100
69 52 99
70 52 98
71 52 98
72 52 97
73 52 96
74 52 96
75 52 96
76 52 96
77 52 96
78 52 96
79 52 96
80 52 96
81 52 95
82 52 95
83 52 95
84 52 94
85 52 94
86 52 94
0 53 107
1 53 107
2 53 108
3 53 108
4 53 109
5 53 109
6 53 110
7 53 110
8 53 112
9 53 113
10 53 114
11 53 115
12 53 116
13 53 117
14 53 117
15 53 120
16 53 120
17 53 121
18 53 123
19 53 129
20 53 134
21 53 136
22 53 138
23 53 139
24 53 139
25 53 139
26 53 140
27 53 142
28 53 142
29 53 141
30 53 141
31 53 140
32 53 137
33 53 134
34 53 131
35 53 127
36 53 124
37 53 122
38 53 120
39 53 118
40 53 117
41 53 115
42 53 113
43 53 114
44 53 113
45 53 114
46 53 114
47 53 113
48 53 112
49 53 111
